"","Nombre","Año","Fecha","URL","Código","Kilómetros","Precio","Precio.anterior","Tipo.de.vehículo","Combustible","Transmisión","Edad","Precio.USD","Kilómetros.miles","make","model","source","MakeModel"
"4325","full camara retroceso CREDITO",2009,NA,"http://www.chileautos.cl/auto.asp?codauto=5613456",5613456,156000,6290000,NA,NA,"Bencina","Automático",7,9617,156,"Suzuki","GrandNomade","Chileautos",NA
"4328","GLX SPORT",2016,NA,"http://www.chileautos.cl/auto.asp?codauto=5613116",5613116,20506,9890000,NA,NA,"Bencina",NA,0,15122,20.506,"Suzuki","GrandNomade","Chileautos",NA
"4329","GLX SPORT MECÁNICO ÚNICO DUEÑO",2016,NA,"http://www.chileautos.cl/auto.asp?codauto=5613085",5613085,4185,10390000,NA,NA,"Bencina",NA,0,15886,4.185,"Suzuki","GrandNomade","Chileautos",NA
"4330","3.2 AUTO GLX SPORT L",2010,"10-11-2016","http://www.chileautos.cl/auto.asp?codauto=5612517",5612517,80400,7750000,NA,NA,"Bencina","Automático",6,11850,80.4,"Suzuki","GrandNomade","Chileautos",NA
"4332","2.4 2WD GLX SPORT",2011,"10-11-2016","http://www.chileautos.cl/auto.asp?codauto=5611892",5611892,79500,8650000,NA,NA,"Bencina",NA,5,13226,79.5,"Suzuki","GrandNomade","Chileautos",NA
"4333","2.0 GLX",2007,"09-11-2016","http://www.chileautos.cl/auto.asp?codauto=5611763",5611763,131570,6200000,NA,NA,"Bencina",NA,9,9480,131.57,"Suzuki","GrandNomade","Chileautos",NA
"4334","2.0 GLX",2007,"09-11-2016","http://www.chileautos.cl/auto.asp?codauto=5611476",5611476,99133,6700000,NA,NA,"Bencina",NA,9,10244,99.133,"Suzuki","GrandNomade","Chileautos",NA
"4335","2.0 SE AUTO",2005,"09-11-2016","http://www.chileautos.cl/auto.asp?codauto=5611470",5611470,165000,4500000,NA,NA,"Bencina","Automático",11,6880,165,"Suzuki","GrandNomade","Chileautos",NA
"4336","AUTOMATICA 4X4",2015,NA,"http://www.chileautos.cl/auto.asp?codauto=5611358",5611358,24000,10890000,NA,NA,"Bencina","Automático",1,16651,24,"Suzuki","GrandNomade","Chileautos",NA
"4337","2.0 GLX",2006,"09-11-2016","http://www.chileautos.cl/auto.asp?codauto=5611235",5611235,108000,4950000,NA,NA,"Bencina",NA,10,7568,108,"Suzuki","GrandNomade","Chileautos",NA
"4339","2.0",2004,"09-11-2016","http://www.chileautos.cl/auto.asp?codauto=5610860",5610860,2e+05,4500000,NA,NA,"Bencina",NA,12,6880,200,"Suzuki","GrandNomade","Chileautos",NA
"4340","2.0 GLX",2012,"09-11-2016","http://www.chileautos.cl/auto.asp?codauto=5610450",5610450,38000,7900000,NA,NA,"Bencina",NA,4,12079,38,"Suzuki","GrandNomade","Chileautos",NA
"4341","LIMITED AT 4X4",2012,NA,"http://www.chileautos.cl/auto.asp?codauto=5610333",5610333,50000,9890000,NA,NA,"Bencina","Automático",4,15122,50,"Suzuki","GrandNomade","Chileautos",NA
"4342","GLX SPORT AT 4X4 NAV",2015,NA,"http://www.chileautos.cl/auto.asp?codauto=5610325",5610325,24000,10350000,NA,NA,"Bencina","Automático",1,15825,24,"Suzuki","GrandNomade","Chileautos",NA
"4343","2.4 2WD GLX SPORT",2011,"09-11-2016","http://www.chileautos.cl/auto.asp?codauto=5610293",5610293,60000,7500000,NA,NA,"Bencina",NA,5,11467,60,"Suzuki","GrandNomade","Chileautos",NA
"4344","GLX 2.4 MT",2015,NA,"http://www.chileautos.cl/auto.asp?codauto=5610123",5610123,39160,9490000,NA,NA,"Bencina",NA,1,14510,39.16,"Suzuki","GrandNomade","Chileautos",NA
"4345","2.0 AUTO GLX AC",2009,"09-11-2016","http://www.chileautos.cl/auto.asp?codauto=5609847",5609847,95000,7150000,NA,NA,"Bencina",NA,7,10932,95,"Suzuki","GrandNomade","Chileautos",NA
"4346","2012",2012,"09-11-2016","http://www.chileautos.cl/auto.asp?codauto=5609771",5609771,66000,9150000,NA,NA,"Bencina","Automático",4,13990,66,"Suzuki","GrandNomade","Chileautos",NA
"4348","2.4 GLX SPORT AUTO 4",2011,"08-11-2016","http://www.chileautos.cl/auto.asp?codauto=5608903",5608903,92000,7100000,NA,NA,"Bencina","Automático",5,10856,92,"Suzuki","GrandNomade","Chileautos",NA
"4349","Glx Sport 2.4",2009,"08-11-2016","http://www.chileautos.cl/auto.asp?codauto=5608505",5608505,80000,8300000,NA,NA,"Bencina",NA,7,12691,80,"Suzuki","GrandNomade","Chileautos",NA
"4351","2.0 GLX",2011,"08-11-2016","http://www.chileautos.cl/auto.asp?codauto=5608025",5608025,59000,7600000,NA,NA,"Bencina",NA,5,11620,59,"Suzuki","GrandNomade","Chileautos",NA
"4352","GLX 4x4 2.0",2009,"08-11-2016","http://www.chileautos.cl/auto.asp?codauto=5607907",5607907,158933,7490000,NA,NA,"Bencina",NA,7,11452,158.933,"Suzuki","GrandNomade","Chileautos",NA
"4353","FULL Cuero Techo",2009,"08-11-2016","http://www.chileautos.cl/auto.asp?codauto=5607722",5607722,159000,6300000,NA,NA,"Bencina","Automático",7,9633,159,"Suzuki","GrandNomade","Chileautos",NA
"4354","GLX 2.0",2010,"08-11-2016","http://www.chileautos.cl/auto.asp?codauto=5607069",5607069,58000,6950000,NA,NA,"Bencina","Automático",6,10626,58,"Suzuki","GrandNomade","Chileautos",NA
"4356","2.4 2WD GLX SPORT",2011,"08-11-2016","http://www.chileautos.cl/auto.asp?codauto=5606528",5606528,79000,8100000,NA,NA,"Bencina",NA,5,12385,79,"Suzuki","GrandNomade","Chileautos",NA
"4357","2.0 2WD GLX SPORT",2009,"07-11-2016","http://www.chileautos.cl/auto.asp?codauto=5606486",5606486,97800,6800000,NA,NA,"Bencina",NA,7,10397,97.8,"Suzuki","GrandNomade","Chileautos",NA
"4358","2.0  GLX",2011,"07-11-2016","http://www.chileautos.cl/auto.asp?codauto=5606442",5606442,82000,7100000,NA,NA,"Bencina",NA,5,10856,82,"Suzuki","GrandNomade","Chileautos",NA
"4359","FULL EQUIPO",2013,NA,"http://www.chileautos.cl/auto.asp?codauto=5605902",5605902,45000,8980000,NA,NA,"Bencina","Automático",3,13730,45,"Suzuki","GrandNomade","Chileautos",NA
"4360","2.0 GLX",2009,"07-11-2016","http://www.chileautos.cl/auto.asp?codauto=5605830",5605830,92000,6300000,NA,NA,"Bencina",NA,7,9633,92,"Suzuki","GrandNomade","Chileautos",NA
"4362","2.0 GLX AT AC",2006,"07-11-2016","http://www.chileautos.cl/auto.asp?codauto=5605219",5605219,170000,5600000,NA,NA,"Bencina","Automático",10,8562,170,"Suzuki","GrandNomade","Chileautos",NA
"4363","SPORT",2007,"07-11-2016","http://www.chileautos.cl/auto.asp?codauto=5605209",5605209,129000,5750000,NA,NA,"Bencina",NA,9,8792,129,"Suzuki","GrandNomade","Chileautos",NA
"4364","2.0 TD 16V",2005,"07-11-2016","http://www.chileautos.cl/auto.asp?codauto=5605057",5605057,164000,5200000,NA,NA,"Diesel",NA,11,7951,164,"Suzuki","GrandNomade","Chileautos",NA
"4365","GLX",2011,"07-11-2016","http://www.chileautos.cl/auto.asp?codauto=5605035",5605035,58000,8500000,NA,NA,"Bencina",NA,5,12996,58,"Suzuki","GrandNomade","Chileautos",NA
"4366","2.0 GLX SPORT AT AC",2007,"2016-11-07","http://www.chileautos.cl/auto.asp?codauto=5604692",5604692,128000,5780000,NA,NA,"Bencina",NA,9,8838,128,"Suzuki","GrandNomade","Chileautos",NA
"4369","XL7",2003,"2016-11-06","http://www.chileautos.cl/auto.asp?codauto=5603262",5603262,180000,4e+06,NA,NA,"Bencina","Automático",13,6116,180,"Suzuki","GrandNomade","Chileautos",NA
"4370","GLX 2.0",2008,"2016-11-06","http://www.chileautos.cl/auto.asp?codauto=5603181",5603181,137000,5900000,NA,NA,"Bencina",NA,8,9021,137,"Suzuki","GrandNomade","Chileautos",NA
"4371","4x4 GLX SPORT",2012,"2016-11-06","http://www.chileautos.cl/auto.asp?codauto=5602777",5602777,75000,7800000,NA,NA,"Bencina",NA,4,11926,75,"Suzuki","GrandNomade","Chileautos",NA
"4372","2.0 GLX",2011,"2016-11-06","http://www.chileautos.cl/auto.asp?codauto=5602671",5602671,69978,6990000,NA,NA,"Bencina",NA,5,10688,69.978,"Suzuki","GrandNomade","Chileautos",NA
"4373","2.4 GLX LTD AUTO NAV",2016,"2016-11-06","http://www.chileautos.cl/auto.asp?codauto=5602354",5602354,12000,1.1e+07,NA,NA,"Bencina","Automático",0,16819,12,"Suzuki","GrandNomade","Chileautos",NA
"4374","2.00",2001,"2016-11-05","http://www.chileautos.cl/auto.asp?codauto=5601581",5601581,220000,3800000,NA,NA,"Bencina",NA,15,5810,220,"Suzuki","GrandNomade","Chileautos",NA
"4375","2.4 glx 4x2 sport",2016,"2016-11-05","http://www.chileautos.cl/auto.asp?codauto=5601367",5601367,18000,10380000,NA,NA,"Bencina",NA,0,15871,18,"Suzuki","GrandNomade","Chileautos",NA
"4376",NA,2015,NA,"http://www.chileautos.cl/auto.asp?codauto=5601340",5601340,4800,9990000,NA,NA,"Bencina",NA,1,15275,4.8,"Suzuki","GrandNomade","Chileautos",NA
"4377","2.0 GLX",2011,"2016-11-05","http://www.chileautos.cl/auto.asp?codauto=5600867",5600867,63903,7190000,NA,NA,"Bencina",NA,5,10993,63.903,"Suzuki","GrandNomade","Chileautos",NA
"4378","2.4 GLX SPORT 4X4",2011,"2016-11-04","http://www.chileautos.cl/auto.asp?codauto=5599915",5599915,110000,7400000,NA,NA,"Bencina",NA,5,11314,110,"Suzuki","GrandNomade","Chileautos",NA
"4380","2.4 GLX SPORT 4X4",2012,"2016-11-04","http://www.chileautos.cl/auto.asp?codauto=5599799",5599799,105000,8190000,NA,NA,"Bencina",NA,4,12522,105,"Suzuki","GrandNomade","Chileautos",NA
"4381","GLX SPORT 2.4 MT",2015,NA,"http://www.chileautos.cl/auto.asp?codauto=5599720",5599720,23830,9490000,NA,NA,"Bencina",NA,1,14510,23.83,"Suzuki","GrandNomade","Chileautos",NA
"4382","AT IMPECABLE",2005,"2016-11-04","http://www.chileautos.cl/auto.asp?codauto=5599676",5599676,145000,4690000,NA,NA,"Bencina","Automático",11,7171,145,"Suzuki","GrandNomade","Chileautos",NA
"4383","2.7 V6 AUTO LHR CRUISE",2005,"2016-11-04","http://www.chileautos.cl/auto.asp?codauto=5598969",5598969,2e+05,5e+06,NA,NA,"Bencina",NA,11,7645,200,"Suzuki","GrandNomade","Chileautos",NA
"4384","glx 2.0",2006,"2016-11-04","http://www.chileautos.cl/auto.asp?codauto=5598880",5598880,130000,5490000,NA,NA,"Bencina","Automático",10,8394,130,"Suzuki","GrandNomade","Chileautos",NA
"4385","4X2",2015,"2016-11-04","http://www.chileautos.cl/auto.asp?codauto=5598857",5598857,26500,9120000,NA,NA,"Bencina",NA,1,13944,26.5,"Suzuki","GrandNomade","Chileautos",NA
"4387","2.0TDI 16V",2004,"2016-11-04","http://www.chileautos.cl/auto.asp?codauto=5598721",5598721,125000,2890000,NA,NA,"Diesel","Automático",12,4419,125,"Suzuki","GrandNomade","Chileautos",NA
"4388","2.4 GLX SPORT 2WD",2012,"2016-11-04","http://www.chileautos.cl/auto.asp?codauto=5598016",5598016,61000,7300000,NA,NA,"Bencina",NA,4,11162,61,"Suzuki","GrandNomade","Chileautos",NA
"4389","2.4 GLX SPORT",2014,"2016-11-03","http://www.chileautos.cl/auto.asp?codauto=5597051",5597051,24000,9250000,NA,NA,"Bencina",NA,2,14143,24,"Suzuki","GrandNomade","Chileautos",NA
"4390","2.0 Impecable",2000,"2016-11-03","http://www.chileautos.cl/auto.asp?codauto=5595663",5595663,165500,3700000,NA,NA,"Bencina",NA,16,5657,165.5,"Suzuki","GrandNomade","Chileautos",NA
"4391","XL7 4x4 3 CORRIDAS FULL",2003,"2016-11-03","http://www.chileautos.cl/auto.asp?codauto=5595538",5595538,190000,4490000,NA,NA,"Bencina","Automático",13,6865,190,"Suzuki","GrandNomade","Chileautos",NA
"4392","GLX",2008,"2016-11-03","http://www.chileautos.cl/auto.asp?codauto=5595299",5595299,114000,6400000,NA,NA,"Bencina",NA,8,9785,114,"Suzuki","GrandNomade","Chileautos",NA
"4393","GLX SPORT 2.4 MT 4X4",2013,NA,"http://www.chileautos.cl/auto.asp?codauto=5595272",5595272,77500,8980000,NA,NA,"Bencina",NA,3,13730,77.5,"Suzuki","GrandNomade","Chileautos",NA
"4394","Full Lujo - Cuero",2007,"2016-11-02","http://www.chileautos.cl/auto.asp?codauto=5595060",5595060,130000,6980000,NA,NA,"Bencina","Automático",9,10672,130,"Suzuki","GrandNomade","Chileautos",NA
"4395","Glx Sport 2.4",2012,"2016-11-02","http://www.chileautos.cl/auto.asp?codauto=5594987",5594987,65300,7800000,NA,NA,"Bencina",NA,4,11926,65.3,"Suzuki","GrandNomade","Chileautos",NA
"4396","XL 7",2007,"2016-11-02","http://www.chileautos.cl/auto.asp?codauto=5594742",5594742,170000,6700000,NA,NA,"Diesel",NA,9,10244,170,"Suzuki","GrandNomade","Chileautos",NA
"4397","GLX 2.4",2011,NA,"http://www.chileautos.cl/auto.asp?codauto=5594651",5594651,82000,7490000,NA,NA,"Bencina","Automático",5,11452,82,"Suzuki","GrandNomade","Chileautos",NA
"4398","GLX SPORT",2013,"2016-11-02","http://www.chileautos.cl/auto.asp?codauto=5594059",5594059,53000,7980000,NA,NA,"Bencina",NA,3,12201,53,"Suzuki","GrandNomade","Chileautos",NA
"4399","GLX 4X4  2.4 NAV",2014,"2016-11-02","http://www.chileautos.cl/auto.asp?codauto=5593759",5593759,49500,9800000,NA,NA,"Bencina",NA,2,14984,49.5,"Suzuki","GrandNomade","Chileautos",NA
"4401","GLX 1.9 DIESEL",2007,"2016-11-02","http://www.chileautos.cl/auto.asp?codauto=5593723",5593723,93000,6900000,NA,NA,"Diesel",NA,9,10550,93,"Suzuki","GrandNomade","Chileautos",NA
"4402","GLX sport AT  2.0",2005,"2016-11-02","http://www.chileautos.cl/auto.asp?codauto=5592899",5592899,150000,5400000,NA,NA,"Bencina","Automático",11,8256,150,"Suzuki","GrandNomade","Chileautos",NA
"4403","Limited 3.2 V6",2010,"2016-11-02","http://www.chileautos.cl/auto.asp?codauto=5592748",5592748,117000,8450000,NA,NA,"Bencina","Automático",6,12920,117,"Suzuki","GrandNomade","Chileautos",NA
"4404","GLI",2013,"2016-11-02","http://www.chileautos.cl/auto.asp?codauto=5592683",5592683,71000,8750000,NA,NA,"Bencina","Automático",3,13379,71,"Suzuki","GrandNomade","Chileautos",NA
"4406","2.0 GLX 4X4",2009,"2016-11-01","http://www.chileautos.cl/auto.asp?codauto=5591998",5591998,113000,7100000,NA,NA,"Bencina","Automático",7,10856,113,"Suzuki","GrandNomade","Chileautos",NA
"4407","2.0 AUTO",1999,"2016-11-01","http://www.chileautos.cl/auto.asp?codauto=5591925",5591925,178000,3860000,NA,NA,"Bencina","Automático",17,5902,178,"Suzuki","GrandNomade","Chileautos",NA
"4408","GLX",2011,"2016-11-01","http://www.chileautos.cl/auto.asp?codauto=5590982",5590982,78000,7300000,NA,NA,"Bencina",NA,5,11162,78,"Suzuki","GrandNomade","Chileautos",NA
"4409","glx 2.0",2012,"2016-10-31","http://www.chileautos.cl/auto.asp?codauto=5590460",5590460,93000,7600000,NA,NA,"Bencina",NA,4,11620,93,"Suzuki","GrandNomade","Chileautos",NA
"4410","Glx 2.4",2014,"2016-10-31","http://www.chileautos.cl/auto.asp?codauto=5590397",5590397,34000,9790000,NA,NA,"Bencina","Automático",2,14969,34,"Suzuki","GrandNomade","Chileautos",NA
"4411","LIMITED 4x4",2013,"2016-10-30","http://www.chileautos.cl/auto.asp?codauto=5589496",5589496,38000,10500000,NA,NA,"Bencina","Automático",3,16054,38,"Suzuki","GrandNomade","Chileautos",NA
"4412","2.5 V6",2001,"2016-10-30","http://www.chileautos.cl/auto.asp?codauto=5589422",5589422,187000,4200000,NA,NA,"Bencina",NA,15,6422,187,"Suzuki","GrandNomade","Chileautos",NA
"4413","2.0 GLX SPORT",2008,"2016-10-30","http://www.chileautos.cl/auto.asp?codauto=5589196",5589196,110000,6400000,NA,NA,"Bencina",NA,8,9785,110,"Suzuki","GrandNomade","Chileautos",NA
"4414","2.0 SE",2004,"2016-10-29","http://www.chileautos.cl/auto.asp?codauto=5588739",5588739,174000,4600000,NA,NA,"Bencina",NA,12,7033,174,"Suzuki","GrandNomade","Chileautos",NA
"4415","2.4 GLX SPORT 4X4",2011,"2016-10-29","http://www.chileautos.cl/auto.asp?codauto=5588187",5588187,79000,7300000,NA,NA,"Bencina",NA,5,11162,79,"Suzuki","GrandNomade","Chileautos",NA
"4416","GLX 2.0",2006,"2016-10-29","http://www.chileautos.cl/auto.asp?codauto=5587892",5587892,109000,5300000,NA,NA,"Bencina",NA,10,8104,109,"Suzuki","GrandNomade","Chileautos",NA
"4417","2.0 2WD AUTO GLX",2008,"2016-10-29","http://www.chileautos.cl/auto.asp?codauto=5587551",5587551,105000,5990000,NA,NA,"Bencina",NA,8,9159,105,"Suzuki","GrandNomade","Chileautos",NA
"4418","Gl",2006,"2016-10-28","http://www.chileautos.cl/auto.asp?codauto=5587283",5587283,129753,6350000,NA,NA,"Bencina","Automático",10,9709,129.753,"Suzuki","GrandNomade","Chileautos",NA
"4419","2.0 GLX Unica Duena",2008,"2016-10-28","http://www.chileautos.cl/auto.asp?codauto=5586920",5586920,106000,6700000,NA,NA,"Bencina",NA,8,10244,106,"Suzuki","GrandNomade","Chileautos",NA
"4420","2.4",2014,NA,"http://www.chileautos.cl/auto.asp?codauto=5586917",5586917,11089,9500000,NA,NA,"Bencina",NA,2,14525,11.089,"Suzuki","GrandNomade","Chileautos",NA
"4421","GLX 2.4 MEC 4X2",2016,NA,"http://www.chileautos.cl/auto.asp?codauto=5586885",5586885,10211,10950000,NA,NA,"Bencina",NA,0,16742,10.211,"Suzuki","GrandNomade","Chileautos",NA
"4422","GLX 2.0 CON BONO DE 300.000",2010,NA,"http://www.chileautos.cl/auto.asp?codauto=5586882",5586882,72143,7590000,NA,NA,"Bencina",NA,6,11605,72.143,"Suzuki","GrandNomade","Chileautos",NA
"4423","SPORT",2007,"2016-10-28","http://www.chileautos.cl/auto.asp?codauto=5586773",5586773,130000,6e+06,NA,NA,"Bencina",NA,9,9174,130,"Suzuki","GrandNomade","Chileautos",NA
"4424","2.0",2004,"2016-10-28","http://www.chileautos.cl/auto.asp?codauto=5586602",5586602,181000,4450000,NA,NA,"Bencina",NA,12,6804,181,"Suzuki","GrandNomade","Chileautos",NA
"4425","glx nav 4x4",2014,"2016-10-28","http://www.chileautos.cl/auto.asp?codauto=5586245",5586245,47000,9590000,NA,NA,"Bencina",NA,2,14663,47,"Suzuki","GrandNomade","Chileautos",NA
"4426","2.4 GLX SPORT",2015,"2016-10-28","http://www.chileautos.cl/auto.asp?codauto=5586010",5586010,55000,10500000,NA,NA,"Bencina",NA,1,16054,55,"Suzuki","GrandNomade","Chileautos",NA
"4427","2.4 GLX SPORT",2013,"2016-10-28","http://www.chileautos.cl/auto.asp?codauto=5585533",5585533,62000,8500000,NA,NA,"Bencina",NA,3,12996,62,"Suzuki","GrandNomade","Chileautos",NA
"4428","2.0 GLX",2008,"2016-10-28","http://www.chileautos.cl/auto.asp?codauto=5585520",5585520,131000,5800000,NA,NA,"Bencina",NA,8,8868,131,"Suzuki","GrandNomade","Chileautos",NA
"4429","GLX Sport 4x4 3WA",2007,"2016-10-27","http://www.chileautos.cl/auto.asp?codauto=5585172",5585172,105000,6300000,NA,NA,"Bencina","Automático",9,9633,105,"Suzuki","GrandNomade","Chileautos",NA
"4430","Full 4x4 automatico",2006,"2016-10-27","http://www.chileautos.cl/auto.asp?codauto=5584882",5584882,141000,6200000,NA,NA,"Bencina","Automático",10,9480,141,"Suzuki","GrandNomade","Chileautos",NA
"4431","3.2 AUTO GLX SPORT L",2009,"2016-10-27","http://www.chileautos.cl/auto.asp?codauto=5584368",5584368,90500,7100000,NA,NA,"Bencina","Automático",7,10856,90.5,"Suzuki","GrandNomade","Chileautos",NA
"4432","mecanica",2006,"2016-10-27","http://www.chileautos.cl/auto.asp?codauto=5584150",5584150,177500,4950000,NA,NA,"Bencina",NA,10,7568,177.5,"Suzuki","GrandNomade","Chileautos",NA
"4433","2.0 GLX AT AC",2007,"2016-10-27","http://www.chileautos.cl/auto.asp?codauto=5583883",5583883,140000,5850000,NA,NA,"Bencina","Automático",9,8945,140,"Suzuki","GrandNomade","Chileautos",NA
"4435","FULL TECHO CUERO",2014,NA,"http://www.chileautos.cl/auto.asp?codauto=5583487",5583487,26020,9700000,NA,NA,"Bencina","Automático",2,14831,26.02,"Suzuki","GrandNomade","Chileautos",NA
"4436","XL7",2004,"2016-10-27","http://www.chileautos.cl/auto.asp?codauto=5583316",5583316,250000,4750000,NA,NA,"Bencina","Automático",12,7263,250,"Suzuki","GrandNomade","Chileautos",NA
"4437","2.4 GLX SPORT",2014,"2016-10-26","http://www.chileautos.cl/auto.asp?codauto=5582775",5582775,16200,8800000,NA,NA,"Bencina",NA,2,13455,16.2,"Suzuki","GrandNomade","Chileautos",NA
"4438","GLX SPORT 2.4 MEC UN DUEÑO",2014,NA,"http://www.chileautos.cl/auto.asp?codauto=5582435",5582435,15000,9890000,NA,NA,"Bencina",NA,2,15122,15,"Suzuki","GrandNomade","Chileautos",NA
"4439","GLX 4x2",2010,"2016-10-26","http://www.chileautos.cl/auto.asp?codauto=5582313",5582313,100713,7500000,NA,NA,"Bencina",NA,6,11467,100.713,"Suzuki","GrandNomade","Chileautos",NA
"4441","2.0 GLX",2009,"2016-10-26","http://www.chileautos.cl/auto.asp?codauto=5581810",5581810,1e+05,6500000,NA,NA,"Bencina",NA,7,9938,100,"Suzuki","GrandNomade","Chileautos",NA
"4442","2.0",2007,"2016-10-26","http://www.chileautos.cl/auto.asp?codauto=5581368",5581368,175000,5800000,NA,NA,"Bencina",NA,9,8868,175,"Suzuki","GrandNomade","Chileautos",NA
"4443","GL",2010,"2016-10-26","http://www.chileautos.cl/auto.asp?codauto=5581266",5581266,104000,6300000,NA,NA,"Bencina",NA,6,9633,104,"Suzuki","GrandNomade","Chileautos",NA
"4444","2.7 V6 AUTO ALW",2005,"2016-10-26","http://www.chileautos.cl/auto.asp?codauto=5581168",5581168,226000,4e+06,NA,NA,"Bencina","Automático",11,6116,226,"Suzuki","GrandNomade","Chileautos",NA
"4445","GRAND NOMADE GLX",2009,NA,"http://www.chileautos.cl/auto.asp?codauto=5580932",5580932,148000,6390000,NA,NA,"Bencina",NA,7,9770,148,"Suzuki","GrandNomade","Chileautos",NA
"4446","FULL MECANICO",2003,NA,"http://www.chileautos.cl/auto.asp?codauto=5580888",5580888,180000,5190000,NA,NA,"Bencina",NA,13,7935,180,"Suzuki","GrandNomade","Chileautos",NA
"4448","GLX AUTOMATICO 2.4 Unico dueño",2014,NA,"http://www.chileautos.cl/auto.asp?codauto=5579453",5579453,38300,9390000,NA,NA,"Bencina","Automático",2,14357,38.3,"Suzuki","GrandNomade","Chileautos",NA
"4450",NA,2013,"2016-10-25","http://www.chileautos.cl/auto.asp?codauto=5578880",5578880,39500,8700000,NA,NA,"Bencina",NA,3,13302,39.5,"Suzuki","GrandNomade","Chileautos",NA
"4451","2.0 SE AUTO",2004,"2016-10-25","http://www.chileautos.cl/auto.asp?codauto=5578712",5578712,218000,4800000,NA,NA,"Bencina","Automático",12,7339,218,"Suzuki","GrandNomade","Chileautos",NA
"4452","2.0 GLX",2011,"2016-10-25","http://www.chileautos.cl/auto.asp?codauto=5578427",5578427,102000,7800000,NA,NA,"Bencina",NA,5,11926,102,"Suzuki","GrandNomade","Chileautos",NA
"4453","FULL CREDITO AUTOMOTRIZ",2009,NA,"http://www.chileautos.cl/auto.asp?codauto=5578270",5578270,110400,7500000,NA,NA,"Bencina","Automático",7,11467,110.4,"Suzuki","GrandNomade","Chileautos",NA
"4455","2.4 GLX SPORT 2WD",2012,"2016-10-24","http://www.chileautos.cl/auto.asp?codauto=5577512",5577512,84000,9900000,NA,NA,"Bencina",NA,4,15137,84,"Suzuki","GrandNomade","Chileautos",NA
"4456","GLX 2.0 SPORT",2010,"2016-10-24","http://www.chileautos.cl/auto.asp?codauto=5577384",5577384,110000,6900000,NA,NA,"Bencina",NA,6,10550,110,"Suzuki","GrandNomade","Chileautos",NA
"4457","2.0",2005,"2016-10-24","http://www.chileautos.cl/auto.asp?codauto=5577358",5577358,145000,4850000,NA,NA,"Bencina",NA,11,7416,145,"Suzuki","GrandNomade","Chileautos",NA
"4458","4x4",2010,"2016-10-24","http://www.chileautos.cl/auto.asp?codauto=5577268",5577268,92000,7600000,NA,NA,"Bencina",NA,6,11620,92,"Suzuki","GrandNomade","Chileautos",NA
"4459","2.0 at",2008,"2016-10-24","http://www.chileautos.cl/auto.asp?codauto=5577192",5577192,141000,5800000,NA,NA,"Bencina","Automático",8,8868,141,"Suzuki","GrandNomade","Chileautos",NA
